"Reference","Title","Abstract"
"1092. Br J Haematol. 2016 Mar;172(5):685-98. doi: 10.1111/bjh.13889. Epub 2016 Jan 20.","Chimeric Antigen Receptor (CAR) therapy for multiple myeloma.","The introduction of chimeric antigen receptor (CAR)-modified T cells has revolutionized immunotherapy and cancer treatment as a whole. However, so far, clinical efficacy has only been demonstrated for CD19-positive B cell lymphomas.  For Multiple Myeloma (MM), the second most common haematological malignancy, there are currently no clinical results supporting the usefulness of the adoptive transfer of CAR-modified T cells. This might be related to the fact that an ideal surface target has not yet been identified or the presence of strong local immunosuppression in the tumour microenvironment, which is a hallmark of MM. In this review, we provide a comprehensive overview of promising target molecules for CAR T cell approaches in MM and we outline a number of ways in which the local immunosuppression in MM can be overcome. By providing a strategy for the design of CAR T cell treatments for MM we hope to transform this new therapeutic  approach into a valuable tool within the therapeutic armamentarium for MM."

"1093. Cancer Immunol Res. 2016 Mar;4(3):259-68. doi: 10.1158/2326-6066.CIR-15-0060. Epub 2016 Jan 28.","CAR T Cells Targeting Podoplanin Reduce Orthotopic Glioblastomas in Mouse Brains.","Glioblastoma (GBM) is the most common and lethal primary malignant brain tumor in adults with a 5-year overall survival rate of less than 10%. Podoplanin (PDPN) is a type I transmembrane mucin-like glycoprotein, expressed in the lymphatic endothelium. Several solid tumors overexpress PDPN, including the mesenchymal type of GBM, which has been reported to present the worst prognosis among GBM subtypes. Chimeric antigen receptor (CAR)-transduced T cells can recognize predefined tumor surface antigens independent of MHC restriction, which is often  downregulated in gliomas. We constructed a lentiviral vector expressing a third-generation CAR comprising a PDPN-specific antibody (NZ-1-based single-chain variable fragment) with CD28, 4-1BB, and CD3ζ intracellular domains. CAR-transduced peripheral blood monocytes were immunologically evaluated by calcein-mediated cytotoxic assay, ELISA, tumor size, and overall survival. The generated CAR T cells were specific and effective against PDPN-positive GBM cells in vitro. Systemic injection of the CAR T cells into an immunodeficient mouse model inhibited the growth of intracranial glioma xenografts in vivo. CAR T-cell  therapy that targets PDPN would be a promising adoptive immunotherapy to treat mesenchymal GBM."

"1094. Clin Adv Hematol Oncol. 2016 Mar;14(3 Suppl 4):1-23.","Novel Approaches for the Interim Management of Relapsed/Refractory Acute Lymphocytic Leukemia: A Case-Study Compendium.","The heterogeneous hematologic malignancy acute lymphocytic leukemia (ALL) represents one of the more complicated cancers in adults. Despite the large number of agents available to treat this disease, there remains no standard of care for either the frontline or relapsed/refractory settings. Although the rate  of response to initial induction therapy is high, at least half of patients experience relapsed or refractory disease. Selection of salvage therapy may rely  on investigational strategies in clinical trials. The goal of frontline or salvage therapy is to reduce the tumor burden so that patients can proceed to allogeneic stem cell transplant, the only treatment considered potentially curative for ALL. However, the different combination chemotherapy regimens are associated with unpredictable responses and can result in myelosuppression and other toxicities. The need for improved treatment alternatives, especially in the salvage setting, has been recently addressed with the introduction of several new therapies. Chimeric antigen receptor (CAR) T-cell therapy is a form of immunotherapy. T cells harvested from the patient are genetically engineered to express a receptor that targets a tumor-specific antigen on the tumor cell surface. Patients awaiting CAR T-cell therapy, like those awaiting stem cell transplant, often require a “bridge” treatment during the interim. A liposomal formulation of vincristine has been associated with durable responses in relapsed disease, but with less myelosuppression and neurotoxicity than standard vincristine. Other novel agents include blinatumomab and inotuzumab ozogamicin."

"1095. Oncotarget. 2016 Mar 1;7(9):10638-49. doi: 10.18632/oncotarget.7079.","Construction of a new anti-CD19 chimeric antigen receptor and the anti-leukemia function study of the transduced T cells.","Chimeric antigen receptor (CAR) transduced T cells have been used to efficiently  kill the target tumor cells depending on the single chain variable fragment (scFv) against the specific tumor associated antigen. Here we show the high specific cytotoxicity of the CAR-T cells with very low effector to target cell (E:T) ratio owing to the CD19-scFv, which was constructed in our laboratory and proved to be highly effective in our previous study. Four plasmids containing three generation of CAR were constructed by cloning the CD19-CAR fragment into the lentiviral vector pCDH. CD3 positive T cells were successfully transduced and the CAR protein expression was confirmed by flow cytometry and Western blot. When cocultured with CD19 positive leukemia cell line Nalm-6 cells, CAR-T cells showed specific cytotoxicity: the percentage of target cells decreased to 0 in 24 hours; IL-2, IFN-γ and TNF-α produced in cocultured supernatants increased obviously; and the cytotoxicity reached more than 80%, still remarkable even when the E:T ratio was as low as 1:4. Dynamic change of cell interaction between CAR-T and leukemia cells was visually tracked by using living cells workstation for the first time. A NOD/SCID B-ALL murine model was established using Nalm-6 cells inoculation with a morbidity rate of 100%, and the survival time was prolonged statistically with CAR-T cell treatment. These data demonstrate that the CAR-T cells we prepared could be a promising treatment strategy for CD19 positive tumor diseases."

"1098. Cancer Discov. 2016 Feb;6(2):133-46. doi: 10.1158/2159-8290.CD-15-0583. Epub 2015 Oct 26.","Mesothelin-Targeted CARs: Driving T Cells to Solid Tumors.","Chimeric antigen receptors (CAR) are synthetic receptors that target T cells to cell-surface antigens and augment T-cell function and persistence. Mesothelin is  a cell-surface antigen implicated in tumor invasion, which is highly expressed in mesothelioma and lung, pancreas, breast, ovarian, and other cancers. Its low-level expression in mesothelia, however, commands thoughtful therapeutic interventions. Encouragingly, recent clinical trials evaluating active immunization or immunoconjugates in patients with pancreatic adenocarcinoma or mesothelioma have shown responses without toxicity. Altogether, these findings and preclinical CAR therapy models using either systemic or regional T-cell delivery argue favorably for mesothelin CAR therapy in multiple solid tumors.SIGNIFICANCE: Recent success obtained with adoptive transfer of CAR T cells targeting CD19 in patients with refractory hematologic malignancies has generated much enthusiasm for T-cell engineering and raises the prospect of implementing similar strategies for solid tumors. Mesothelin is expressed in a wide range and a high percentage of solid tumors, which we review here in detail. Mesothelin CAR therapy has the potential to treat multiple solid malignancies."

"1099. Discov Med. 2016 Feb;21(114):125-33.","Advances in cancer immunology and cancer immunotherapy.","After decades of setbacks, cancer immunology is living its Golden Age. Recent advances in cancer immunology have provided new therapeutic approaches to treat cancer. The objective clinical response observed in patients treated with antibodies that block the immune checkpoints, cytotoxic T-lymphocyte-associated protein 4 (CTLA-4) and programmed cell-death protein 1 (PD-1)/programmed cell-death 1 ligand 1 (PD-L1) pathways, has led to their FDA approval for the treatment of melanoma in 2011 and in 2014, respectively. The anti-PD-1 antibody nivolumab has received the FDA-approval in March 2015 for squamous lung cancer treatment. In addition, antibodies targeting PD-1 or PD-L1 have demonstrated their efficacy and safety in additional tumors, including non-small cell lung carcinoma (NSCLC), renal cell carcinoma (RCC), bladder cancer, and Hodgkins lymphoma. Almost at the same time, the field of adoptive cell transfer has exploded. The chimeric antigen receptor (CAR) T technology has provided strong evidence of efficacy in the treatment of B cell malignancies, and different T cell based treatments are currently under investigation for different types of tumors. In this review we will discuss the latest advances in cancer immunology and immunotherapy as well as new treatments now under development in the clinic and potential strategies that have shown promising results in preclinical models."
