"Reference","Title","Abstract"
"763. Arch Dermatol Res. 2010 Sep;302(7):499-505. doi: 10.1007/s00403-010-1033-8. Epub  2010 Feb 11.","Involvement of IL-17F via the induction of IL-6 in psoriasis.","Recently, the important role of T helper 17 (Th17) cells in psoriasis has been clarified; however, the role of IL-17F produced by Th17 cells is still not fully  understood. IL-6 exhibits multiple biologic functions, such as regulation of immunological responses including those in psoriatic reactions. Therefore, we examined the production of IL-6 protein in normal human epidermal keratinocytes (NHEKs) stimulated by IL-17F, TNF-alpha, IL-17A, and IL-17A in combination with TNF-alpha, and PBS control. We then examined the expression of IL-6 mRNA in mouse skin after intradermal injection of IL-17F. Finally, IL-17F expression in skin biopsy specimens from psoriasis patients was examined by immunohistochemistry. The results showed that IL-17F induced production of IL-6 in NHEKs in a time-dependent manner. This could be attenuated by chimeric inhibitor blocking the IL-17 receptor. The amounts of IL-6 stimulated by IL-17F were much higher than those stimulated by TNF-alpha or IL-17A. IL-6 was also significantly upregulated via synergistic stimulation with IL-17A plus TNF-alpha. The expression of IL-6 mRNA 24 h after IL-17F injection in the mouse skin was 3.2-fold higher than that in the control group. Immunohistochemistry of inflammatory cells in the dermis demonstrated a large number of CD4(+) T cells showing IL-17F positivity in psoriatic skin lesions, but few or none in non-lesional psoriatic skin. Our results indicate that IL-17F produced by CD4(+)  T cells causes the inflammation in psoriasis partly through induction of IL-6 in  keratinocytes."

"764. J Exp Med. 2010 Feb 15;207(2):299-308. doi: 10.1084/jem.20091669. Epub 2010 Feb 1.","Chronic mucocutaneous candidiasis in APECED or thymoma patients correlates with autoimmunity to Th17-associated cytokines.","Chronic mucocutaneous candidiasis (CMC) is frequently associated with T cell immunodeficiencies. Specifically, the proinflammatory IL-17A-producing Th17 subset is implicated in protection against fungi at epithelial surfaces. In autoimmune polyendocrinopathy candidiasis ectodermal dystrophy (APECED, or autoimmune polyendocrine syndrome 1), CMC is often the first sign, but the underlying immunodeficiency is a long-standing puzzle. In contrast, the subsequent endocrine features are clearly autoimmune, resulting from defects in thymic self-tolerance induction caused by mutations in the autoimmune regulator (AIRE). We report severely reduced IL-17F and IL-22 responses to both Candida albicans antigens and polyclonal stimulation in APECED patients with CMC. Surprisingly, these reductions are strongly associated with neutralizing autoantibodies to IL-17F and IL-22, whereas responses were normal and autoantibodies infrequent in APECED patients without CMC. Our multicenter survey  revealed neutralizing autoantibodies against IL-17A (41%), IL-17F (75%), and/ or  IL-22 (91%) in >150 APECED patients, especially those with CMC. We independently  found autoantibodies against these Th17-produced cytokines in rare thymoma patients with CMC. The autoantibodies preceded the CMC in all informative cases.  We conclude that IL-22 and IL-17F are key natural defenders against CMC and that  the immunodeficiency underlying CMC in both patient groups has an autoimmune basis."

"765. Arthritis Rheum. 2010 Feb;62(2):430-40. doi: 10.1002/art.27203.","Tumor necrosis factor alpha blockade exacerbates murine psoriasis-like disease by enhancing Th17 function and decreasing expansion of Treg cells.","OBJECTIVE: Patients with psoriasis and psoriatic arthritis respond well to tumor  necrosis factor alpha (TNFalpha) blockers in general; however, there is now mounting evidence that a small cohort of patients with rheumatoid arthritis who receive TNFalpha blockers develop psoriasis. This study was undertaken to explore the mechanisms underlying TNFalpha blockade-induced exacerbation of skin inflammation in murine psoriasis-like skin disease. METHODS: Skin inflammation was induced in BALB/c scid/scid mice after they received CD4+CD45RB(high)CD25- (naive CD4) T cells from donor mice. These mice were treated with either anti-interleukin-12 (anti-IL-12)/23p40 antibody or murine TNFRII-Fc fusion protein and were examined for signs of disease, including histologic features, various cytokine levels in the serum, and cytokine or FoxP3  transcripts in the affected skin and draining lymph node (LN) cells. In a separate study, naive CD4+ T cells were differentiated into Th1 or Th17 lineages  with anti-CD3/28 magnetic beads and appropriate cytokines in the presence or absence of TNFalpha. Cytokine gene expression from these differentiated cells was also determined. RESULTS: Neutralization of TNFalpha exacerbated skin inflammation and markedly enhanced the expression of the proinflammatory cytokines IL-1beta, IL-6, IL-17, IL-21, and IL-22 but suppressed FoxP3 expression in the skin and reduced the number of FoxP3-positive Treg cells in the draining LNs. TNFalpha also demonstrated a divergent role during priming and reactivation of naive T cells. CONCLUSION: These results reveal a novel immunoregulatory role of TNFalpha on Th17 and Treg cells in some individuals, which may account for the exacerbation of skin inflammation in some patients who receive anti-TNF treatments."

"766. Actas Dermosifiliogr. 2009 Dec;100 Suppl 2:2-13.","Progress in understanding the immunopathogenesis of psoriasis.","This review emphasizes how translation from bench research to clinical knowledge  and vice versa has resulted in considerable progress in understanding the immunopathogenesis of psoriasis. First, the journey in understanding the pathogenic mechanisms behind psoriasis is described. The roles of different components of the adaptive and innate immune systems involved in driving the inflammatory response are explained. Discovery of new immune pathways i.e. the IL23/Th17 axis and its subsequent impact on the development of novel biological therapies is highlighted. Identification of potential targets warranting further  research for future therapeutic development are also discussed."

"767. Curr Opin Rheumatol. 2010 Mar;22(2):126-32. doi: 10.1097/BOR.0b013e3283364483.","Genetics of ankylosing spondylitis.","PURPOSE OF REVIEW: Over the past 3 years, several new genes and gene deserts have been identified that are associated with ankylosing spondylitis (AS). The purpose of this review is to discuss the major findings of these studies, and the answers they provide and questions they raise about the pathogenesis of this common condition. RECENT FINDINGS: Five genes/genetic regions have now definitively been associated with AS [the major histocompatibility complex (MHC), IL23R, ERAP1, 2p15 and 21q22]. Strong evidence to support association with the disease has been demonstrated for the genes IL1R2, ANTXR2, TNFSF15, TNFR1 and a region on chromosome 16q including the gene TRADD. There is an overrepresentation of genes  involved in Th17 lymphocyte differentiation/activation among genes associated with AS and the related diseases inflammatory bowel disease and psoriasis, pointing strongly to this pathway as playing a major causative role in the disease. Increasing information about differential association of HLA-B27 subtypes with disease suggests a hierarchy of strength of association of those alleles with AS, providing a useful test as to the validity of different potential mechanisms of association of HLA-B27 with AS. The mechanism underlying  the association of the gene deserts, 2p15 and 21q22, suggests the involvement of  noncoding RNA in AS etiopathogenesis. SUMMARY: The increasing list of genes identified as being definitely involved in  AS provides a useful platform for hypothesis-driven research in the field, providing a potential alternative route to determining the underlying mechanisms  involved in the disease to research focusing on HLA-B27 alone."

"768. Ann N Y Acad Sci. 2009 Dec;1182:97-110. doi: 10.1111/j.1749-6632.2009.05070.x.","Ustekinumab: lessons learned from targeting interleukin-12/23p40 in immune-mediated diseases.","Interleukin (IL)-12 and IL-23 are related cytokines that have been implicated in  the pathogenesis of several immune-mediated disorders. IL-12 and IL-23 are heterodimers made up of a common p40 subunit complexed to unique p35 (IL-12) or p19 (IL-23) subunits. Ustekinumab is a human monoclonal antibody that specifically binds the p40 subunit of IL-12/23. Ustekinumab prevents IL-12 and IL-23 from binding their cell surface receptor complexes, thereby blocking the T  helper (Th) 1 (IL-12) and Th17 (IL-23) inflammatory pathways. Here, we discuss the preclinical and human translational data supporting a role for IL-12/23 in the pathogenesis of immune-mediated disorders, and how that rationale was challenged in the clinic during the course of the ustekinumab development program in several indications including psoriasis, psoriatic arthritis, Crohns disease, and multiple sclerosis. We review the key efficacy and safety data in each of these immune-mediated diseases and compare and contrast the safety lessons learned from IL-12/23 genetically-deficient mice and humans in context of the overall clinical trial experience with ustekinumab."

"769. J Invest Dermatol. 2010 May;130(5):1384-90. doi: 10.1038/jid.2009.416. Epub 2010  Jan 7.","Regulation of the psoriatic chemokine CCL20 by E3 ligases Trim32 and Piasy in keratinocytes.","Psoriasis is an inflammatory skin disorder with aberrant regulation of keratinocytes and immunocytes. Although it is well known that uncontrolled keratinocyte proliferation is largely driven by proinflammatory cytokines from the immunocytes, the functional role of keratinocytes in the regulation of immunocytes is poorly understood. Recently, we found that tripartite motif-containing protein 32 (Trim32), an E3-ubiquitin ligase, is elevated in the  epidermal lesions of human psoriasis. We previously showed that Trim32 binds to the protein inhibitor of activated STAT-Y (Piasy) and mediates its degradation through ubiquitination. Interestingly, the Piasy gene is localized in the PSORS6  susceptibility locus on chromosome 19p13, and Piasy negatively regulates the activities of several transcription factors, including NF-kappaB, STAT, and SMADs, that are implicated in the pathogenesis of psoriasis. In this study, we show that Trim32 activates, and Piasy inhibits, keratinocyte production of CC chemokine ligand 20 (CCL20), a psoriatic chemokine essential for recruitment of DCs and T helper (Th)17 cells to the skin. Further, Trim32/Piasy regulation of CCL20 is mediated through Piasy interaction with the RelA/p65 subunit of NF-kappaB. As CCL20 is activated by Th17 cytokines, the upregulation of CCL20 production by Trim32 provides a positive feedback loop of CCL20 and Th17 activation in the self-perpetuating cycle of psoriasis."
